transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
6197,18,1581,2017-10-22,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
6283,7,1696,2017-10-22,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
6555,81,3289,2017-10-22,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
7086,18,2122,2017-10-22,1.0,Cancelled,Norco Bicycles,Standard,high,medium,1148.64,689.18
7150,79,1071,2017-10-22,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
7241,48,3083,2017-10-22,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
7584,48,3138,2017-10-22,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
8146,90,728,2017-10-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
8742,0,710,2017-10-22,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
9578,73,3039,2017-10-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
9966,56,863,2017-10-22,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
10321,78,532,2017-10-22,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
11740,77,2233,2017-10-22,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
11942,52,1742,2017-10-22,1.0,Approved,Solex,Road,medium,large,1777.8,820.78
11947,49,738,2017-10-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
12524,47,1960,2017-10-22,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
13375,24,2342,2017-10-22,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
13584,7,1400,2017-10-22,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
14082,69,2397,2017-10-22,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
14223,22,776,2017-10-22,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45
14772,60,2788,2017-10-22,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
14958,19,1958,2017-10-22,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
15127,56,1139,2017-10-22,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
15301,5,2483,2017-10-22,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
16115,1,1479,2017-10-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
16312,80,2299,2017-10-22,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
16603,0,1701,2017-10-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
16972,17,1546,2017-10-22,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8
17062,47,1740,2017-10-22,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
17103,8,3204,2017-10-22,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13
17913,90,118,2017-10-22,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
18094,87,2217,2017-10-22,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
18422,30,1752,2017-10-22,0.0,Approved,Solex,Standard,high,medium,748.17,448.9
18584,25,564,2017-10-22,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
18791,0,1213,2017-10-22,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72
18981,49,268,2017-10-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
19319,51,2390,2017-10-22,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
19499,21,1472,2017-10-22,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74
19824,71,2528,2017-10-22,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75
19934,19,1752,2017-10-22,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
19976,35,1700,2017-10-22,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
652,4,1739,2017-10-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
834,88,1893,2017-10-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
981,10,2195,2017-10-23,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
1130,0,230,2017-10-23,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
1184,35,629,2017-10-23,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
1322,3,3214,2017-10-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1905,56,2645,2017-10-23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
2628,83,174,2017-10-23,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
2704,40,835,2017-10-23,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
2729,59,2098,2017-10-23,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
2792,68,1250,2017-10-23,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
2928,41,2330,2017-10-23,0.0,Approved,Solex,Road,medium,medium,416.98,312.74
2955,97,3172,2017-10-23,1.0,Approved,Solex,Standard,medium,large,202.62,151.96
3378,49,1748,2017-10-23,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
4320,24,2302,2017-10-23,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
4491,0,1428,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26
4511,50,3145,2017-10-23,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
5277,38,1205,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
5572,38,3184,2017-10-23,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
5610,0,1577,2017-10-23,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
6161,55,2653,2017-10-23,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
6249,31,3213,2017-10-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
6868,16,1490,2017-10-23,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
7577,70,3121,2017-10-23,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
7579,77,213,2017-10-23,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
7736,23,2947,2017-10-23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
8097,7,2139,2017-10-23,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
9016,43,1482,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49
9478,4,438,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
9700,70,1763,2017-10-23,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
10076,47,2164,2017-10-23,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
10126,87,1665,2017-10-23,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
10655,38,63,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
10767,29,2358,2017-10-23,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
11125,87,3049,2017-10-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
11735,84,1624,2017-10-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
12040,73,3104,2017-10-23,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
12919,16,3466,2017-10-23,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
12967,99,1198,2017-10-23,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
13372,23,2476,2017-10-23,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
13470,90,3093,2017-10-23,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
13501,16,775,2017-10-23,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
13657,36,1443,2017-10-23,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
14217,2,1545,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
14286,0,188,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
14347,8,2635,2017-10-23,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13
14883,64,733,2017-10-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
14979,5,1678,2017-10-23,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
15456,73,89,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
15573,37,1794,2017-10-23,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
16142,94,691,2017-10-23,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
16534,29,1194,2017-10-23,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
16805,55,2662,2017-10-23,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
17220,12,491,2017-10-23,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
17291,66,626,2017-10-23,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
17421,17,888,2017-10-23,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8
18054,61,2016,2017-10-23,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
18218,84,1050,2017-10-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
19030,77,810,2017-10-23,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
19651,23,2846,2017-10-23,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
19677,53,2407,2017-10-23,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
19729,18,3177,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
19750,60,2640,2017-10-23,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
19893,30,2806,2017-10-23,0.0,Approved,Solex,Standard,high,medium,748.17,448.9
114,75,455,2017-10-24,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
1053,35,1880,2017-10-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
1103,1,354,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
1296,0,3375,2017-10-24,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
1440,26,2574,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
1453,89,1612,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
1722,89,405,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
2255,33,2640,2017-10-24,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
2361,89,314,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
2439,43,1445,2017-10-24,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49
2448,89,3247,2017-10-24,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
2986,17,2144,2017-10-24,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8
3830,96,772,2017-10-24,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
4382,8,3158,2017-10-24,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13
4776,46,2589,2017-10-24,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
5156,19,3191,2017-10-24,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
5564,60,2945,2017-10-24,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
5745,37,1639,2017-10-24,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
5807,49,765,2017-10-24,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
7011,67,875,2017-10-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
7120,54,2119,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
7395,52,408,2017-10-24,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
7558,87,2195,2017-10-24,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
7939,65,2976,2017-10-24,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
8345,56,2616,2017-10-24,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
8750,41,1075,2017-10-24,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
8813,3,1567,2017-10-24,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
9907,74,2322,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
9967,72,2439,2017-10-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
10173,88,1129,2017-10-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
10338,40,3047,2017-10-24,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
10485,5,1956,2017-10-24,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
10575,58,2223,2017-10-24,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
10740,9,3308,2017-10-24,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
11576,16,3072,2017-10-24,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
11607,67,974,2017-10-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
11961,87,2922,2017-10-24,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
12731,64,2561,2017-10-24,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
12916,4,1904,2017-10-24,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
13146,1,1900,2017-10-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
13334,0,2399,2017-10-24,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
13537,10,710,2017-10-24,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
13885,67,2424,2017-10-24,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
14232,87,1795,2017-10-24,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
14250,34,12,2017-10-24,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
14334,27,2566,2017-10-24,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
14468,0,3290,2017-10-24,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
15186,14,1287,2017-10-24,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
15462,16,1248,2017-10-24,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
15551,34,1268,2017-10-24,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
15647,0,803,2017-10-24,0.0,Approved,Solex,Road,medium,medium,416.98,312.74
16171,80,2534,2017-10-24,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
16356,92,463,2017-10-24,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
16842,50,2709,2017-10-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
17370,0,2299,2017-10-24,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
18175,1,2753,2017-10-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
18434,89,2248,2017-10-24,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
18524,100,1514,2017-10-24,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
18612,10,3120,2017-10-24,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
19511,0,1075,2017-10-24,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
19573,13,139,2017-10-24,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
19706,60,54,2017-10-24,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
165,3,2637,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1025,45,2826,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
1032,11,818,2017-10-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
1241,40,2538,2017-10-25,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
1383,2,2755,2017-10-25,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62
2965,17,2311,2017-10-25,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8
3081,36,3330,2017-10-25,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
3273,0,1731,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
3574,10,967,2017-10-25,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
3617,33,2397,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
4064,96,1761,2017-10-25,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
4086,90,159,2017-10-25,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
4266,51,813,2017-10-25,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
5817,42,1657,2017-10-25,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9
6200,69,3477,2017-10-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
7576,2,2637,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
8659,61,2495,2017-10-25,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
9081,32,328,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
9296,18,1340,2017-10-25,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
9349,45,669,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
9669,45,2677,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
9686,76,3426,2017-10-25,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
9919,90,337,2017-10-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58
9965,32,1260,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
10326,9,1016,2017-10-25,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
10517,30,2633,2017-10-25,1.0,Approved,Solex,Standard,high,medium,748.17,448.9
11190,33,1502,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
11226,39,3401,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
11284,56,894,2017-10-25,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
11297,18,401,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
11691,50,1009,2017-10-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
11734,58,2998,2017-10-25,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
11847,23,2834,2017-10-25,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
12529,28,2152,2017-10-25,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
12741,36,615,2017-10-25,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
13361,0,169,2017-10-25,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
14022,94,1474,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
14061,27,386,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
14435,7,217,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
14529,57,3459,2017-10-25,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
14570,66,803,2017-10-25,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
14769,32,2723,2017-10-25,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
15174,6,2705,2017-10-25,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
15219,15,660,2017-10-25,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
15379,34,1372,2017-10-25,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
15701,3,721,2017-10-25,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
16035,74,1523,2017-10-25,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
16150,43,3050,2017-10-25,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
16766,0,1220,2017-10-25,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
16887,64,2658,2017-10-25,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
17159,73,3215,2017-10-25,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
17226,0,451,2017-10-25,0.0,Approved,Solex,Standard,medium,large,202.62,151.96
17882,53,2961,2017-10-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
17910,81,438,2017-10-25,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49
18260,2,1286,2017-10-25,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
18669,55,200,2017-10-25,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
18799,51,1156,2017-10-25,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
19331,18,1762,2017-10-25,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
105,89,821,2017-10-26,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
350,27,2354,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
430,21,2342,2017-10-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74
971,23,3273,2017-10-26,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
2204,19,985,2017-10-26,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
3224,92,2049,2017-10-26,0.0,Cancelled,WeareA2B,Touring,medium,large,1890.39,260.14
3790,45,2831,2017-10-26,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
4024,82,1227,2017-10-26,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
4838,89,2888,2017-10-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
5334,48,576,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
6414,23,1879,2017-10-26,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
6963,54,692,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
7819,34,1079,2017-10-26,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
8063,80,3398,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
8852,84,2685,2017-10-26,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9070,7,2230,2017-10-26,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
9377,23,430,2017-10-26,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
9448,63,2999,2017-10-26,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
9525,47,2684,2017-10-26,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
9860,64,181,2017-10-26,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
10268,13,3231,2017-10-26,0.0,Cancelled,Solex,Standard,medium,medium,1163.89,589.27
11920,17,587,2017-10-26,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8
12120,65,1145,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12376,89,1539,2017-10-26,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
12465,23,2165,2017-10-26,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
13703,74,158,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
13947,13,3048,2017-10-26,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
14246,61,1735,2017-10-26,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
14976,12,775,2017-10-26,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
14990,96,174,2017-10-26,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
15661,27,1783,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
15795,74,87,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
15819,89,3043,2017-10-26,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
15878,56,932,2017-10-26,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
16134,4,1457,2017-10-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
16443,26,148,2017-10-26,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
16624,47,3479,2017-10-26,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
16894,50,1801,2017-10-26,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
17015,75,3057,2017-10-26,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
18126,96,2078,2017-10-26,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
18164,47,1439,2017-10-26,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
19462,6,3045,2017-10-26,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
19562,87,3311,2017-10-26,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
19697,68,619,2017-10-26,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
378,53,470,2017-10-27,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
961,40,2924,2017-10-27,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
1320,95,372,2017-10-27,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
1709,88,2107,2017-10-27,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
2351,74,1653,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
3173,13,1798,2017-10-27,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
3426,50,3477,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
4212,29,2993,2017-10-27,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54
4393,94,1025,2017-10-27,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
4462,84,2474,2017-10-27,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
4550,4,3297,2017-10-27,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
4563,3,2580,2017-10-27,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
4727,66,2587,2017-10-27,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
4986,0,1163,2017-10-27,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72
5079,19,871,2017-10-27,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
5134,73,1128,2017-10-27,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18
5623,6,2463,2017-10-27,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
5749,54,6,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
6726,93,1114,2017-10-27,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
6875,59,1364,2017-10-27,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58
7288,45,171,2017-10-27,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99
